address,amount,percentage
9hpZNJcnXUKUytHVgffwFD99VECrCNN1dcDAupi7TzwxNuArpo9,34153006,1.7e-05
9fF6t67YFKLYSSxouatvwRc2uKNhm9XV3xrTvVz4quegNFKi5d5,33916412,1.7e-05
9gR9GaXEFVMqAWvnanGdiKiSs4DhWQVJfoHi3kdZazGAb3JEzEz,33857257,1.7e-05
9iPfU4pgVftAwiXvvmqJHLhuGL5UcAS6iJQA55X4TTwG4tzrVct,32527416,1.6e-05
9ecaLLyYV5ifm42fM6JXVXYjEX3yiY28NXcTFDGXD8t5pm7NrUb,30043796,1.5e-05
9ewPv6HWPqMB9kqsfr9xG6zjqYFa8BFLCEkP6euougkmzxERpS1,29638273,1.5e-05
9h128gTFBvtUQMKVAkyNYGeoPPDrJ92QNxcFtTkYExX3m9vNZvo,29562086,1.5e-05
9fS5h6hY5TQmDZJSQhJ7VDPc6KJ59cSk117x26mdNCxDRtVaJLz,27916844,1.4e-05
9hLJubMrPTs765PHzy3a91UixcqxWgM7XXfKoGFtDGtppFa9wFL,27372035,1.4e-05
9gvLjWafvCQbqg1jd7fcYoNWPcuhxYXjLwRBcCD8TtxVMreiYAz,27120542,1.4e-05
9fUZ7aPrrHyZerycZzAVcZB2ymJw7SwxRHwooFWygoDunj3Ht3W,25298425,1.3e-05
9fietBccjHwLwKLS9W11E6AvmVZnNi84pBHxT1z9Fr9x1KkyBJh,25000000,1.3e-05
9fptSyg6Te6akmRR8FoHhvgyymvsQYfCo2dvKviVa4Th6DK9vSV,24553995,1.2e-05
9gGJDvabzXcry4kxxxCh8fmS2RELbA1BBYsUfBi7gozBuEbHBjg,23992701,1.2e-05
9fTMUHfNRx45M2XuDEDgxSgytkpgGxhhq5nsQCLGVHBhnVRv1bo,23809358,1.2e-05
9g8DLWkiEX73qiVzGNKk8Sv1YbbeYQkesdJCT9zTh7388fuqcDj,23434166,1.2e-05
9i3sWwUCb6zJeg6oMMWyXH1ncgfUcaa1aUTdN54MRZmYu54gERp,23084877,1.2e-05
9hWqdjREV4hrhvKgDA4wn6eGJpgCYw76xVoYXAGHukQqUPvWL5e,22777800,1.1e-05
9hCq1qq9DhEanDi8MqG7FbSWMjMgeT4ie18LoEaxDDjfTRitqav,22285088,1.1e-05
9gU8Nsbd1SdsP2VfE5nAZimVwrRK3XiagMuDYhDB42UpPfEYPpW,20855100,1e-05
9fDmRA4hHSXBDoWnbDu8pk2Sijw1AiWjfJXMksE65FRCnyhNaWb,19054296,1e-05
9hVrsoWb2mSCiM36tVJsbGcvV3D3mhYmHE4SAuhL6Uoq1hrQm3Z,19054145,1e-05
9hiJqZADMgiohhwffee4XsPKU6hMBMQ5YrfQKW4k27ibNw96STz,18451560,9e-06
9i1f1caNK8ZHu7JYsLedSYxqhxZoLLgxHXNxTt6NFck99MJXRjT,18166151,9e-06
9iEqJ77ywu1Br4ogKDTgEAoqxQUBWFA41D1oLUKhDknu4eGiVxu,17563000,9e-06
9gvDVNy1XvDeFoi4ZHn5v6u3tFRECMXGKbwuHbijJu6Z2hLQTQz,17019000,9e-06
9ekbfnzwJDRyQuVBPCMFK8MLBgBevQ4gkMCWgMjqfTtwvc63EDP,15855968,8e-06
9hF9ojXPGCp46Y84yntQqGpNqbKZqU9EcpYyijU3vjrFEdGQAzh,15000000,8e-06
9gd66q7NdaVSUWNDCFSG3QNZCRdmtoR4A1csPrQ6rHAtFcQCEqn,15000000,8e-06
9hXNAHvCEi53YPUMJiVxmHGyWEkf1A73UtbcskMhWM9ghhNCUAr,14898360,7e-06
9i79x3C4JSXVtnpbL5iLVgt74nQKgRQ1tHm5ySyaq9tt95bW9bV,14032690,7e-06
9hzPjXcPiN2w5C6SWv1MuNHHMAh8YQwM2rgV89byS2Ynr13rrdY,13195829,7e-06
9i6m825zV7dfhf63YwzoPrGGPZkHgAMhcdTW1Q4dmQw7yYmWLBg,13073773,7e-06
9fbKrErwdJzzrsb7UVoEfpSEUmKRzV468idoCXH7J4rB89WNmGb,12179141,6e-06
9f3JSYwZP6qKXoJD618r8V4tXTQfivRC3QzSxpGvHXvKHwoqezu,12148358,6e-06
9ggVuq3S4M4u615h1kU6NAvvLv8PZ1b1AQNnTgbGd3wD5HiAxSh,12057398,6e-06
9ecQ3FmHTpM27mwbmUh6EmyccX7iVun9U59cnzZwp5x8coK16xL,11780000,6e-06
9fmzNi7nCNaS1YJkSQx9zU3oC4qMNswFAPctZ53AJuyRBUBvQet,11423649,6e-06
9f1fxATVYzQJR3Vt3BMNNWgybZEQ3qYDYgi6bdpd6CidSPvrjSB,11099303,6e-06
9gJtotFize1D56s8zZswExZSu3kXT7Yz88H3YvhgCF74YJjn7r2,10500000,5e-06
9hXU7pv2Pmy4WhgSweJ16j7VKyYWqbe8uE8hWF4qS1748b4WiPM,10416498,5e-06
9exkqG2KBpdeHKby84pSehSZt9sKQitAqjuguHXdd25eEJWFksx,10000000,5e-06
9f3X3kAxpMC33dYRnn3rLA8scLoBUh4AFpSGbqimRQP1vP6F6EF,9047663,5e-06
9gTjFZQ3FxRbg5mZzheFrNHokudRPRJQk5PcdseSZuC6U6oqgjk,8985105,4e-06
9iPWjQkeFQK6LTeLfmZgDJ3h3vxk1NAVS4pooAYWFVhrxpFxpuC,8721112,4e-06
9hSuocttLZDSGb1oQa26uMX66wWKsqAoEALxvEr6jVSfdaRo6EU,7890000,4e-06
9heHCCwzDSHhH6Ya3R7R3dsQ35MZcoTTFzUEqegatb4K3WQcxFW,7000000,4e-06
