address,amount,percentage
9etbxBpH4WZXU2X9m56kBYHtucTT62Wb9kXnnvY1CPhyLJWiXvf,31625540,6e-06
9hajKrM1kAU4cLbfGWQtLnVn9pTz5GHNg5HzXFi4eAA69WWGzQS,31321933,5e-06
9hzxPq9haVhkRG4iuqc8jtQ6453iPpbpNGv9wu1dBkKXYgZPkes,30416515,5e-06
9eaBbUfHRfNPpkyeXhasb5NqF8cXfwhfQhXwoyb556Vtztnboc7,30000000,5e-06
9fqnkHRfar3ZVbmSg14ApaRzu6DyS8Qd7MUUMj8H3Q9RwBa1oPc,29998737,5e-06
9fchMHsA5SDQdFpEf3vbsdMxMJcuAk51nxaRiwo88gG5jitEYuW,29983701,5e-06
9ffF6Dhon4g6WZB1fh4uLy7EsN9ZckJzXU44meYxe3k3t8wyepP,29196929,5e-06
9f8VoYmtfHzjXkL5UH2enxoTmGWbpvpU5PLZJ4tVjy1Mbz6f2B8,28178373,5e-06
9fEFhLFRh2yaCBH6ZfTj3SPPPECJReyfG4kncid6bG1j3dfec4v,27645802,5e-06
9gqKR36KAz7wPjcMXTgheKBhYc1yc2PNFB2c7yyTdfGn1QECLWk,27397261,5e-06
9ekLJfxpqwcawBfqt599braWzxwAJFiKGKKZjBu2VpPzxB752RW,26859212,5e-06
9famc5gajNgVomjRiN83puhr4RAhVVw6r6UoLbSTHDqVCgh5Hix,25102698,4e-06
9hp1xXVF8VXkYEHdgvTJK7XSEW1vckcKqWx8JTHsAwwGzHH9hxq,24162972,4e-06
9gwB4fCtrJGA1DJNUPQiifk9zLjTeVoCdxGJ8TU8T14mfKcAFGN,24089712,4e-06
9fizkoJuLea9b9mazoi3fqHobEz6x2vY1qSHQwAxgbew3f4JVLa,24070574,4e-06
9gBwm87gcksZ2jTZ6uYvSMSWCMMBFLbrGi8mXmC7SDN4wt1Ky1i,23948247,4e-06
9ezkfNzhhucJYmeRAxnLpNtLzv8g8iL6gC2qpJwnLSoknYNeGGR,22781635,4e-06
9fpiKCbzhszoZdMRZ5Qnsmop4aqBdrEQZkz7E2ZwkonniDFbQRs,22470963,4e-06
9hcbZf9bV1vFKfsNScXk5cdcPnY6HWSCKNn16rD8AeqVFf8GWVn,21211951,4e-06
